Key;Label;Tipo Ficheiro;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
002249;RPT002249;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\12\13\50644a5c-9b3d-421f-813f-2aafaaea9f55\;03f91b8f-4bbe-4221-b744-8f7abe4c9218.1..pdf;Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;15;19998
002250;RPT002250;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\11\27\a8700158-af5f-4e77-875b-501957a2f3f3\;66784f0d-5427-4813-8652-34b733466dec.1..pdf;Filiacao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;1303
002251;RPT002251;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\9\5\bc2b6547-bc3e-4d38-9577-8e110d0bc143\;2aab20aa-d80e-4fb0-9a90-be6120c40935.1..pdf;;0;0.00000;0;9253
002252;RPT002252;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\3\12\9c03faaa-1d6d-4985-a2ae-a80d8cf30439\;9b6abb03-f8fd-44be-abda-6ddbbabd91d0.pdf;;0;0.00000;0;6545
002253;RPT002253;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\2\2\29d60dfa-71d4-4483-9792-b4109e81f43c\;0ec6e7f6-3fb8-449a-abe2-14daf0bf0f04.1..pdf;;0;0.00000;0;5942
002254;RPT002254;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\8\7\7df17a0a-cea7-4fc8-a002-8c3546009c1f\;698f1b00-5922-4889-9020-54633d9567cd.1..pdf;;0;0.00000;0;3824
002255;RPT002255;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\9\29\90b74544-21b0-4f7a-ac39-89955b012b7c\;17a1cdc6-b8ee-44fc-be54-d530a2878963.1..pdf;;0;0.00000;0;2000
002256;RPT002256;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\4\26\7d7accbd-9420-4746-a63f-edcc93f93bba\;679c2276-dc4a-4bbc-8855-fdd074dbbe78.1..pdf;;0;0.00000;0;7996
002257;RPT002257;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\8\26\bc001157-a7ca-41d4-b955-e58330539593\;29bfc924-61f9-414f-9b33-8b2471bebd69.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;21;7460
002258;RPT002258;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\30\c44e725c-3175-4ba1-b412-60e48f13dd2f\;c4dbdee2-a6a3-4c52-b97f-c2f6f3b4c55e.1..pdf;IBAN, Profissao, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;1433
002259;RPT002259;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\4\30\a4514ae1-6a04-4905-bcfd-9b981a65ef10\;40d77756-c22b-4ea5-b3a1-aadde18ac5bc.pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;1373
002260;RPT002260;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\6\8\981e295f-f73a-4f4a-93f2-c09413aca438\;5ff3d2b4-e388-4719-ba21-251dd40bee35.1..pdf;;0;0.00000;0;1080
002261;RPT002261;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\3\21\a6bf7e02-88c6-4b28-b6ca-f5e7fd7b4204\;10fd9a30-3b8e-484d-b4be-9da95529bfa4.1..pdf;Data, Nome;2;0.00007;8;615
002262;RPT002262;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\10\18\86b55b55-8f57-47d9-a76d-1e411e15251e\;3fb4eb70-ace9-4555-af5e-1002addbe3dd.1..pdf;;0;0.00000;0;6615
002263;RPT002263;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\1\16\bb6be71e-9529-46e4-9006-0072b9cf38a1\;9e74a6bb-6196-4623-bec1-98e6cbc79d06.1..pdf;;0;0.00000;0;591
002264;RPT002264;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\7\30\71ec26d0-1dd7-4e80-adb1-38d21dfb6d16\;a21adda8-83a4-4375-8eca-18b7822b8ded.1..pdf;;0;0.00000;0;13201
002265;RPT002265;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\8\6\1288093c-fa79-411b-a33b-9ac95d181f02\;6559d0e6-a4fc-418d-ae97-3f832946e9fb.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;10826
002266;RPT002266;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\11\24\e44bac29-daa6-435e-883a-4ff8a19dfa44\;8a6688c3-0bf7-463b-9d66-902a46cda141.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;2962
002267;RPT002267;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\1\12\1289ca12-0add-439c-ac6d-466c4df08d65\;abdba9d6-2196-421e-b500-4c3b2ef54501.1..pdf;Filiacao, IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;3024
002268;RPT002268;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\27\8d2cc6a8-b62b-4694-8acb-d60fb24171bc\;c863561e-0762-4438-a399-66944b4c7b20.1..pdf;IBAN, Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;17;6462
002269;RPT002269;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\3\6\f3719a1d-d693-4cc1-826b-376c17f89494\;8f66ebe9-2f3b-4812-a727-02f45e28ef91.1..pdf;IBAN, NIB, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;7719
002270;RPT002270;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\7\20\cdacc265-97d3-42e2-8ebd-eb3db2ae11a8\;e9fbad31-0e2b-48e2-b6c8-965ada7f062d.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;3022
002271;RPT002271;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\1\15\34b6c746-a10d-4e44-b5a6-caa89f430ce0\;bcf2f9a4-2bdc-45dc-8207-5c399bea7262.1..pdf;;0;0.00000;0;11246
002272;RPT002272;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\11\16\214d7c7f-7787-4f5d-aa35-f9b76059d502\;1b0f1c45-5799-4438-b75e-a53f2d906dc4.1..pdf;;0;0.00000;0;896
002273;RPT002273;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\19\9bf189bb-911e-4980-ab78-6fde3a475e92\;db726d7b-8090-40eb-9964-17f0f394f46a.pdf;Morada, CPostal, EMAIL, Nome;2;0.00013;26;4410
002274;RPT002274;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\6\20\1ebbe214-eb25-4b0f-b6d8-0dbcc1228c15\;5f860787-1cf6-450a-bbe1-1ad1aac78ce9.pdf;Filiacao, Morada, CPostal, NIF, Data, DesignacaoCP, Nome;5;0.00017;15;482
002275;RPT002275;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\30\9209955c-2e39-4ee9-8173-e6384ce09fa6\;5daaec12-d98f-499e-a87b-0b10cc0a2241.1..pdf;IBAN, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1383
002276;RPT002276;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\2\26\b029cb8e-e68a-4e46-82ad-4bfa50e873f5\;63876846-1b61-42b7-9e3f-2d78e4d5c64e.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;2075
002277;RPT002277;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\9\11\82451e7f-ebef-4b31-8cc8-56fdb979d13c\;2e1032e2-ade4-48a3-a932-d3d7ca07d97c.pdf;IBAN, Telefone, CPostal, Data, EMAIL, Nome;4;0.00026;11;9730
002278;RPT002278;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\3\16\68973bf5-6627-4a77-b3e4-cd104c5af7a0\;08b59948-99bb-4b40-8890-7d42c17fdb83.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;15;8496
002279;RPT002279;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\1\10\1c9268a0-1b62-427b-b3e9-204b53ecfd12\;09da934c-391b-4748-a4b7-03df690a87d0.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;28;1143
002280;RPT002280;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\2\2\719bdde6-f5a9-4d84-8c4a-53329baaf883\;4dad9e9e-bfe4-454d-876d-7a0eba4aa4bc.1..pdf;;0;0.00000;0;2243
002281;RPT002281;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\10\2\0814206f-d17e-46d2-b2ad-1f5b49dddb68\;c3dc77a6-d041-4458-807f-b4cab0e09417.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;8436
002282;RPT002282;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\11\6\8784fb82-0182-43bb-9bda-9cb900eb3917\;2009_11_06_12_44_45.pdf;CPostal, DesignacaoCP, Nome;2;0.00013;16;22454
002283;RPT002283;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\1\29\543a5fc2-bd81-441d-ac31-452fd8f2dae9\;e31c85f6-93b3-45cb-a950-4216ea188024.1..pdf;IBAN, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;15;1909
002284;RPT002284;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\2\12\b672c52c-311f-4f61-8553-0932489abe8c\;3c600288-264c-49a4-b003-3f973b310b77.pdf;;0;0.00000;0;11008
002285;RPT002285;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\11\25\b21e33b7-e3ad-4c29-a811-f366cbc2fcd5\;93f884fd-8569-489d-a274-0a5c4a86ddee.1..pdf;Filiacao, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;1343
002286;RPT002286;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\7\8\268b8c1f-793d-48c9-9886-a1677f8cb7b0\;5811f63d-8eec-46ef-90c1-9e55a9340690.1..pdf;;0;0.00000;0;6370
002287;RPT002287;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\7\22\498a655a-0d23-4a05-9f0b-ef221da53695\;f9d2b316-cc04-437d-85f5-deb751c08d34.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;17;2049
002288;RPT002288;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\10\25\c3ecba09-e3ce-43e4-b4e0-d3555ca38eee\;d1d333c3-4fa0-46f5-9c8b-af2bfd5f79ad.pdf;Filiacao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;1524
002289;RPT002289;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\12\7\76459649-c1cf-4336-a919-0acbd07b44bd\;219b4f27-4977-402f-bc53-8a9ec26a211c.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;2101
002290;RPT002290;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\9\30\16aa433a-bae6-4252-b7d0-36d6d748530e\;50bcc80e-6628-4d07-8ce1-868c4f707d7b.1..pdf;Filiacao, IBAN, Profissao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;19;2213
002291;RPT002291;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\3\12\06f1854b-a9f2-4269-a38b-59ce3a893400\;a9032013-7fd8-4b67-948d-9ace2da500bd.1..pdf;Filiacao, IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;21;1914
002292;RPT002292;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\27\c4b31ad1-3ec0-4f70-ae43-a730a6bf961a\;b698145c-12bf-4c72-ac7d-936eb5a470d4.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1370
002293;RPT002293;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\25\8a4de76e-0ad7-4849-85ab-1a54f4f198de\;6e83fe10-5a14-4eb6-b8c8-10555f7a395c.pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1351
002294;RPT002294;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\9\ca95d6f1-0b13-4dce-9aa6-2d00b2193133\;135bee35-d38f-4800-a76d-f64766071d88.1..pdf;;0;0.00000;0;1166
002295;RPT002295;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\1\21\1232e157-e1cc-460f-8e92-3295d846f2cc\;a25ae45e-c29a-403e-935b-a1e7e2051dbb.pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;15;1387
002296;RPT002296;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\12\11\e2701beb-4e6a-4095-ba45-9cdc00b978dd\;2009_12_11_11_13_38.pdf;Filiacao, CCredito, Profissao, Morada, Data, DesignacaoCP, Nome;5;0.00033;17;5072
002297;RPT002297;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\6\a6c1d350-7c4d-4036-abee-e541c9deca40\;9ad8e58c-7eec-445e-8c19-4c4eb2d10165.1..pdf;;0;0.00000;0;1466
002298;RPT002298;xlsx;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\8\2\0f7b3272-0e89-44a7-8716-c0fdf7fde173\;da35f584-8bc5-4fe8-890b-32d723bab1f1.1..xlsx;Nome;1;0.00007;174;3079
002299;RPT002299;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\5\30\b972de7b-83b1-4475-9418-9e99f2b2e21e\;bd19dda5-6bad-41be-9429-ca9adb87fa65.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1988
002300;RPT002300;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\12\29\819c5803-e5df-4d28-b310-0fe19d242802\;a134bbd4-526a-44f4-b6c9-696788a8a3da.1..pdf;Morada, CPostal, Nome;2;0.00013;14;5258
002301;RPT002301;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\7\4\9da380a7-fc7f-42b1-98e1-fb719c778ccb\;4ab1c39c-9e4d-4f0f-b6c1-b9a04f5e29e0.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;1976
002302;RPT002302;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\8\31\7f88e2b5-a7a8-4627-8da3-c59b576d4460\;7af69add-8b45-445a-8a39-0d6d1f5eeb4c.1..pdf;;0;0.00000;0;3020
002303;RPT002303;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\2\15\74485ffc-a274-49a8-afa0-2fd2534fafcf\;f46db08b-5846-4518-a94b-71c463173079.1..pdf;;0;0.00000;0;6020
002304;RPT002304;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\3\6\e24c28e0-1df9-48f2-bbee-896fcdb6a505\;a07f99fb-c137-4e82-b0c1-20a30f1b820b.pdf;;0;0.00000;0;13413
002305;RPT002305;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\4\14\23eb7371-5be1-49f5-b0dd-332030b00990\;b8f38b46-1c6f-438b-a44c-7643dd3dfc10.pdf;;0;0.00000;0;2437
002306;RPT002306;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\2\20\8d1c0337-630d-4265-ad57-c998c90c2a80\;007998ad-7b25-45ce-a87a-065e6dc0c031.pdf;Filiacao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;2131
002307;RPT002307;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\29\fb6d8c1b-0ea7-45f0-8019-63d4740946aa\;a4cdccc6-faa5-4c28-baea-06d802336019.pdf;Filiacao, CPostal, Data, DesignacaoCP, Nome;5;0.00033;8;1252
002308;RPT002308;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\9\2\58750683-b5b6-426c-a83f-36db8805037b\;cda14fb1-15b1-41b8-b5d6-48e091b910c5.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;7424
002309;RPT002309;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\5\9\1e94e174-8ee8-4ff8-8de2-4625ccb4ce19\;8f1ac4c1-d3a9-4057-b363-15343c5fb911.pdf;IBAN, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;2313
002310;RPT002310;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\30\2eb2a04b-d645-42ec-a67d-cbf4e2fbe7f8\;54a6613c-13d2-4477-811a-ef91118be322.1..pdf;CConducao, Data, EMAIL, Nome;4;0.00026;14;1999
002311;RPT002311;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\5\29\0f2bf179-4dd7-453d-848e-b2653a9e6930\;f36a13a6-a25d-471c-b375-c34ee7ae1f2a.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1358
002312;RPT002312;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\9\30\24cfb3b3-95b8-4e26-b183-e844486957d6\;fe91efed-a59f-4eaa-b848-458869e90aed.1..pdf;Profissao, Morada, CPostal, EMAIL, Nome;2;0.00013;36;7149
002313;RPT002313;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\10\6\f2601aee-676a-48a2-9672-68730282514f\;80dbc7a6-46ba-4610-93e4-ad7277fe20a2.1..pdf;;0;0.00000;0;607
002314;RPT002314;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\4\11\eacc8549-1558-46f5-9651-d1d9a8f69f9d\;a5629b30-bde1-48f0-aa95-324d03b84cd8.1..pdf;;0;0.00000;0;7819
002315;RPT002315;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\8\30\c04707af-791f-43c9-921e-828152d432e7\;859239fa-7f4a-41a6-ae37-fb75c96f82b4.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;26;1160
002316;RPT002316;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\11\17\f1a8b2c8-785b-4629-bce7-a0d7da5ee27b\;a5f9d5f9-983d-4393-aaba-703aa86b39bf.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1344
002317;RPT002317;xls;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\1\8\6822b291-37ac-4a98-b5e7-93ed57e7b492\;675fbeb8-a60f-49e5-b4e1-da786e710fb0.1..xls;Profissao, Data, DesignacaoCP, Nome;2;0.00013;8;3028
002318;RPT002318;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\3\21\1a812a43-b665-43fd-b28f-ed81c87fb6fc\;acf985b2-9565-4a0b-916f-c4b2430fa12f.pdf;IBAN, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1559
002319;RPT002319;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\10\12\a6e8e25b-b0cf-4166-be7e-31bf915acbd3\;e1706707-8f4e-4f63-a3fe-e3eb0094d22f.1..pdf;;0;0.00000;0;3039
002320;RPT002320;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\8\41367039-aeb8-4abe-a886-7c9129088c20\;bca12542-cc74-4a78-b344-e60b0f116ed0.1..pdf;IBAN, Profissao, CPostal, Data, DesignacaoCP, Nome;4;0.00026;18;2623
002321;RPT002321;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\7\11\2afd4d38-c9ef-4f23-8343-0dddc278b009\;34102b52-e7be-49ee-af72-15e81780707a.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;20;7680
002322;RPT002322;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\4\21\604c3bf1-f6bd-4894-96fb-eb6eb7c310ff\;888487ff-ffc8-4469-8159-bf0f84421cbc.1..pdf;Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;19;2324
002323;RPT002323;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\9\7\d8ddd0da-3788-4725-87f5-14a4116f7a18\;b05e9eaf-da58-4c59-a3f3-3d813707dea5.pdf;Telefone, Data, DesignacaoCP, Nome;2;0.00013;8;4288
002324;RPT002324;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\4\11\975bc319-1e32-4443-a92f-bc2bc415b335\;35ee4b84-e497-41f9-933a-8169e74c536f.1..pdf;;0;0.00000;0;5235
002325;RPT002325;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\12\30\8cfb73c2-7857-4066-a2d3-49de89f4cfe5\;a200d7ac-a15b-49b9-b90f-46df3f843570.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;2079
002326;RPT002326;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\3\21\59319cc5-76ff-4e5b-8448-2222e3ef9d09\;547dd890-8419-4aa1-88aa-b7c189e8e014.1..pdf;IBAN, NIB, Data, DesignacaoCP, Nome;4;0.00026;15;2289
002327;RPT002327;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\16\a6e4e30f-a467-4c3a-840a-688ee412f252\;21c7c79f-934c-4c4d-980f-4eac55904acc.1..pdf;IBAN, NIB, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;8407
002328;RPT002328;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\1\22\48e81795-d7f8-44f4-ac4c-8f831c15c23a\;6ffd98d2-9f60-4636-8e86-3f646b127f39.1..pdf;IBAN, Profissao, Telefone, CPostal, Data, DesignacaoCP, Nome;4;0.00026;15;1407
002329;RPT002329;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\3\9\ac8ed2c2-852c-4574-a413-220bd287c77f\;b58ba09b-f2f5-48dc-9f5e-5361f806d019.1..pdf;Profissao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;23;2312
002330;RPT002330;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\8\27\62376489-2f0c-49b4-85e8-b1e57f317d3f\;42808f54-cb76-41eb-b6c5-c639bd38dd36.1..pdf;;0;0.00000;0;4807
002331;RPT002331;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\15\a67a904f-f50d-4485-b1e9-82d49212b059\;dcd8afd9-de92-4f1e-91c1-bab377da01f6.1..pdf;Filiacao, IBAN, NIB, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;15;2019
002332;RPT002332;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\10\31\61387ab2-86a8-424f-b25d-52af51c24173\;956a276a-979d-4b4d-a748-9021a29a94c3.pdf;Data, EMAIL, Nome;2;0.00013;10;36450
002333;RPT002333;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\3\26\933eab8a-397c-4225-a849-d066185d5d65\;7c67bc2f-4d94-4da7-9f7b-35b1981fa009.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;30;1128
002334;RPT002334;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\12\22\9e1b676a-fcec-4a72-839e-0cbab111c0e8\;f9231624-6314-4321-adc2-818628dd9735.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;23;1360
002335;RPT002335;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\1\13\ec63761b-9aa6-4835-82c0-62762f5eec4a\;27c9b797-fbf3-4499-88c2-71744446c4b3.1..pdf;IBAN, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;4220
002336;RPT002336;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\7\9\4b61dd3a-63e8-47dd-b0f9-250a41a73ca9\;fc7f4f3b-7c90-44c9-a559-72fd914c9dd0.1..pdf;IBAN, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;1397
002337;RPT002337;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\8\31\857cdbea-849d-4fea-b7db-55654afdfc6c\;52b83418-1a1e-41c1-ac0f-4f2ecffdf1d6.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;28;1128
002338;RPT002338;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\12\14\cbb62e48-bea2-4a0a-a42f-f8410e948325\;27925e8e-127e-41d6-a465-4aced6f23bf4.1..pdf;CCredito, Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;26;3028
002339;RPT002339;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\2\29\57e612f6-2c21-43da-bfe2-1ce71fd5da72\;3153733a-8de6-4a51-9e60-8baaf8a962f4.1..pdf;Profissao, Morada, CConducao, CPostal, Data, DesignacaoCP, Nome;4;0.00026;17;2211
