Key;Label;Tipo Ficheiro;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
4388;RPT004388;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Esp. Inf. Fernando Carinhas\;PEDIDO DE ACUMULAÇÃO DE FERIAS-2013.docx;Nome, DesignacaoCP;2;0,00007;10;289
4390;RPT004390;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\01-Oficiais\CFR Oliveira Vieira\Notas\;NOTA_10-Enviar Requerimento-MEDALHAS-CTEN Oliveira Vieira.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00007;16;875
4392;RPT004392;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETI Caetano Ferreira\Dispensas\;Dispensa 1SAR ETI Caetano Ferreira 15FEV18.pdf;;0;0;0;2000
4394;RPT004394;docx;\\sti-srv-01\STI\Servicos Partilhados\2017\MEMO'S.2017\DAGI\;DAGI- 050 - memo escalas de serviço -  9307215 ASPOF ANA SILVA LOURENCO - Dia Portugal.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00007;11;965
4396;RPT004396;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\01-Oficiais\STEN TSN RC Carneiro Rocha\Guias.M129.e.M130\;M129_27-31MAR17_DA_inspecao_(DAGI).pdf;;0;0;0;2647
4398;RPT004398;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\1TEN EN-AEL Santos Veloso\Férias\2014\;26 a 31MAI14.xlsx;CPostal, DesignacaoCP, Nome;2;0,00013;10;1817
4400;RPT004400;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Civis\Ass. Esp. Natália Fernandes\Guias 129_130\;M-129-14 e 15JUN12 PER FÁTIMA.xls;Filiacao, Profissao, Nome, DesignacaoCP;5;0,00033;9;4081
4402;RPT004402;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\ALARDO\ANTERIORES\;LISTA PESSOAL ATUALIZADA EM - JUL17. pdf.pdf;Profissao, CPostal, Data, EMAIL, Nome, DesignacaoCP;2;0,00013;906;16573
4404;RPT004404;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\Destacados\CAB M Serrano\Férias\2011\;Férias-11_a_23JUL11.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;204;87876
4406;RPT004406;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DITIC\JANEIRO\;E-015-DITIC.pdf;Profissao, CPostal, Data, Nome, DesignacaoCP;2;0,00013;10;14100
4408;RPT004408;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\AVALIAÇÕES\NOTAS AVALIAÇÕES\;~$ALIAÇÕES POR DESTACAMENTO 1º AVALIADOR.doc;;0;0;0;5
4410;RPT004410;pdf;\\sti-srv-01\STI\Servicos Partilhados\Portal Intranet - STI\Escalas\Esc Sar UAICM\2015\;Escala de Sargentos DEZ15 (ALT 1).pdf;;0;0;0;18173
4412;RPT004412;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\1TEN EN-AEL ROCHA ROBOREDO\Férias\;guia de Férias Impressora 5 Plus  26OUT12.xlsx;Morada, Nome, DesignacaoCP;2;0,00013;18;1064
4414;RPT004414;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\Destacados\CAB M Serrano\CAB M Serrano\NOTAS\;NOTA-032-2013-SSTI-ENVIAR  DECLARAÇÃO SUPLEMENTO RESIDÊNCIA.doc;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;19;1134
4416;RPT004416;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Saidas\STI\ABRIL\;S-005-STI.pdf;Profissao, Morada, CPostal, Data, EMAIL, Nome, DesignacaoCP;2;0,00013;18;5697
4418;RPT004418;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2014\NOTAS 2014\NOTAS SSTI\;NOTA pedido de cartão para Parques Privativos da Marinha-ESP INF TOMÉ ASCENSO.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;18;1235
4420;RPT004420;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\GUIAS-2011\GUIAS DE DESLOCAÇÃO M129\;M-129-2011-CORTE_REAL-1SAR-SOARES.xls;Data, Nome, DesignacaoCP;2;0,00013;10;2751
4422;RPT004422;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DITIC\JUNHO\;E-054-DITIC.pdf;Filiacao, Profissao, Data, Nome, DesignacaoCP;5;0,00033;19;84338
4424;RPT004424;docx;\\sti-srv-01\STI\Servicos Partilhados\2016\NOTAS.2016\STI\;NOTA_047.STI - CESSAR EFETIVIDADE SERVICO CAB A ALMEIDA COSTA.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;1234
4426;RPT004426;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\1SAR ETC Carvalho Preto\Férias\;Guia-Férias-02 a 14abr2012.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;189;244605
4428;RPT004428;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\CDIACM\;E-101-CDIACM.(E-102-STI).pdf;Filiacao, Telefone, CPostal, EMAIL, Nome, DesignacaoCP;5;0,00033;23;17490
4430;RPT004430;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2006\DECLARAÇÕES 2\;CONTENCIOSO- SALVADOR.doc;Data, Nome;2;0,00007;8;241
4432;RPT004432;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Entradas\STI\;E-314-STI.pdf;Data, Nome;2;0,00013;2;8124
4434;RPT004434;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\2TEN TSN Gonçalves Ferreira\PARENTALIDADE\.ptmp210157\;SS Requerimento D.pdf;Profissao, Nome;2;0,00013;3;19755
4436;RPT004436;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\AVALIAÇÕES\Avaliações\2016\AVALIAÇÕES.2016\Folhas de Avaliação_STI\AVALIAÇÕES DESTACAMENTO SR ALM\COM CONTADOR\;1MAR MS CHARRUADAS.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;10;16460
4438;RPT004438;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\1TEN STP Horta Lourenço\Férias\2017\;proposta_30MAI a 05JUN17.pdf;;0;0;0;1738
4440;RPT004440;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2014\NOTAS 2014\NOTAS SSTI\;NOTA-03-SSTI-2014-EMISSÃO-ESTACIONAMENTO EM PARQUES PRIVATIVOS DA MARINHA.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00007;16;924
4442;RPT004442;pdf;\\sti-srv-01\STI\Servicos Partilhados\Publicações\Nótulas\Nótulas 2013\;Notula 024 SSTI IH 3819_2012_14000_I_1_2.pdf;Data, Nome;2;0,00013;2;2137
4444;RPT004444;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2005\NOTAS\NOTAS ENVIAR CERTIFICADOS PROCESSO\;NOTA ENVIAR CERTIFICADO CONSTAR PROCESSO SARGENTOS.doc;Nome, DesignacaoCP;2;0,00013;9;1019
4446;RPT004446;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Esp. Inf. Filipe Botas\Férias\2013\;Master Guia Férias HP-24 a 27mai13.xls;Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;303738
4448;RPT004448;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Saidas\DITIC\;S-411-DITIC.pdf;CPostal, Data, Nome, DesignacaoCP;2;0,00013;17;11744
4450;RPT004450;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Praças\2MAR MS Olívia Talina\Guias 129_130\;Destacamento DAGI_CE para DAGI.pdf;;0;0;0;1656
4452;RPT004452;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\1TEN EN-AEL SANTOS VELOSO\MEMO'S\;DITIC-memo escalas de serviço- Impedimentos SET- Ten Veloso.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00007;8;630
4454;RPT004454;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\REQUERIMENTOS\PASSAGEM À RESERVA\;NOTA ENVIAR REQUERIMENTO PASSAGEM RESERVA +20Anos=36 e - de 36.doc;Profissao, Nome, DesignacaoCP;2;0,00013;13;1058
4456;RPT004456;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Entradas\DITIC\;E-122-DITIC.pdf;Nome;1;0,00007;1;4562
4458;RPT004458;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\Destacados\Cab AD Santos Jorge\Impressos a Preencher Parentais\;preview_formularios.pdf;Profissao, Crime, Nome;5;0,00033;10;52661
4460;RPT004460;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\GAPAE\Informações\Informações 2013\;CABO L PAIS.xlsx;Profissao, Nome, DesignacaoCP;2;0,00013;13;6732
4462;RPT004462;pdf;\\sti-srv-01\STI\Servicos Partilhados\2016\MEMO'S.2016\STI\;MEMO Nº 087 - RELAÇÃO DE PESSOAL AUTORIZADO A LEVANTAR CHAVES INSTALAÇÕES DA STI, DITIC, E DA DAGI..pdf;;0;0;0;4813
4464;RPT004464;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\1TEN STP Pedras Pardelha\REQUERIMENTOS\;Parentalidade - Requerimento Subsídio Seg  Social.pdf;;0;0;0;23913
4466;RPT004466;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\GAPAE\OFICIAIS\Destacados\1TEN AN Cavaca Neves\;PDF Guia Original.pdf;;0;0;0;1930
4468;RPT004468;xlsx;\\sti-srv-01\STI\Servicos Partilhados\2016\PERINTREP\PERINTREP - 2016\;01.PERINTREP - JULHO 16.xlsx;Nome;1;0,00003;1;199
4470;RPT004470;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN EN-AEL ROCHA ROBOREDO\Notas\;Moradas.docx;Telemovel, Nome, DesignacaoCP;2;0,00007;7;304
4472;RPT004472;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\AVALIAÇÕES\INFORMAÇÕES POR DIVISÕES\DSC_SIC\;SAJ ETI FRANCISCO MARQUES.xls;Profissao, Nome, DesignacaoCP;2;0,00013;17;2409
4474;RPT004474;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\GUIAS 2012\GUIAS DE DESLOCAÇÃO M129\;M-129-2011-UAICM_58.xls;Nome, DesignacaoCP;2;0,00013;7;2765
4476;RPT004476;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Entradas\STI\;E-044-STI.pdf;Nome;1;0,00007;3;15378
4478;RPT004478;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\SARGENTOS\1SAR ETI ESTEVES\FÉRIAS\2014\;14 a 18ABR14.xlsx;Morada, CPostal, Nome;2;0,00013;11;3393
4480;RPT004480;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\1SAR L Peguinho\;Mov_DITIC para HM.xls;Profissao, Nome, DesignacaoCP;2;0,00013;12;2935
4482;RPT004482;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2004\IMPRESSOS\HORÁRIO DA DITIC\;HORÁRIO NORMAL DA DITIC.doc;Nome, DesignacaoCP;2;0,00007;3;163
4484;RPT004484;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB L SÓNIA ROSA\FÉRIAS\2014\;10 a 15NOV14.xlsx;Morada, CPostal, Nome, DesignacaoCP;2;0,00013;10;1955
4486;RPT004486;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\1TEN STAEL Bilro Rebola\Notas\;NOTA_103-2012-Enviar Ajudas de Custo-CZMMADEIRA.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;1139
4488;RPT004488;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ARQUIVO DAGI\2011\10_Outubro 2011\Entradas\Notas\;Nota nº 61.pdf;;0;0;0;1609
4490;RPT004490;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\CTEN Saraiva de Oliveira\Louvores\;Gravura Louvor - CTEN SARAIVA DE OLIVEIRA.docx;Profissao, Nome;2;0,00013;18;9680
4492;RPT004492;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN EN-AEL Santana Gonçalves\oficios_Estagio\;Oficio_EID.docx;Filiacao, Habilitacao, Profissao, Telefone, Morada, CPostal, Data, EMAIL, Nome, DesignacaoCP;5;0,00017;21;735
4494;RPT004494;pdf;\\sti-srv-01\STI\Servicos Partilhados\Publicações\Nótulas\Nótulas 2012\2012\;Notula 126 SSTI.pdf;Data, Nome;2;0,00007;2;638
4496;RPT004496;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Entradas\STI\;E-148-STI.pdf;Filiacao, Habilitacao, Profissao, Telefone, Data, EMAIL, Nome, DesignacaoCP;5;0,00033;37;106486
4498;RPT004498;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\CTEN STP Baptista das Neves\GUIAS\;M129-Centro de Ciberdefesa,27OUT16.pdf;Nome, DesignacaoCP;2;0,00013;14;3194
4500;RPT004500;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\GUIAS 2012\GUIAS DE DESLOCAÇÃO M129\Deslocações - A_Custo\;M-129-2012-CZMS_17 a 18set12-saj-Almeida.xls;Data, Nome, DesignacaoCP;2;0,00013;14;4155
4502;RPT004502;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\SCH L Mendes Zambujo\FÉRIAS\2015\;04 a 09MAI15.pdf;CPostal, Data, Nome, DesignacaoCP;2;0,00013;13;2794
4504;RPT004504;docx;\\sti-srv-01\STI\Servicos Partilhados\2015\NOTAS 2015\DAGI\05 - maio\;NOTA DAGI-Certificado 20332 DP VÁRIOS.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;37;1285
4506;RPT004506;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\INTRA STI\Ementas\;Ementa de 24 de Agosto a 30 de Agosto de 2015.pdf;;0;0;0;7553
4508;RPT004508;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\Cab CRO Mendes Prazeres\Cab CRO Mendes Prazeres\Férias\2012\;26ago a 19set11.pdf;;0;0;0;6768
4510;RPT004510;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\INTRA STI\Ementas\;Ementa de 20 de Abril a 26 de Abril de 2015.pdf;;0;0;0;7508
4512;RPT004512;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Praças\CABO E Reis Lima\Férias\2011\;08ago a 12ago11.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;207;87536
4514;RPT004514;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\2SAR A AMORIM\;NOTA_039-2012-Enviar HORAS BAP. AND.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;17;1065
4516;RPT004516;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\OUTRAS\INFORMAÇÕES DAGI\DAGI\Informações 2012\SPES 2012\;1SAR L ABREU.xls;Profissao, Nome, DesignacaoCP;2;0,00013;13;2383
4518;RPT004518;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Oficiais\1TEN Guerreiro Pacheco\Férias\2016\;15 a 17SET16.pdf;CPostal, Nome, DesignacaoCP;2;0,00013;11;6502
4520;RPT004520;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\1TEN STESP Alves Estrada\Guias 129_130\;CMN Consulta estomatologia.pdf;Nome, DesignacaoCP;2;0,00013;9;4289
4522;RPT004522;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ARQUIVO DAGI\2012\Outubro\SAÍDAS\;Nota Nº 89 Gapae.pdf;;0;0;0;1575
4524;RPT004524;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR C Martins Baptista\Resposta Convites\;Resposta a convites SHAPE-MONS.doc;Profissao, Nome;2;0,00007;14;390
4526;RPT004526;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Sargentos\1SAR ETI ESTEVES\GUIAS\2015\;M130_1SAR.ETI.ESTEVES_DAGI-ETNA_23DEZ15_assinada.pdf;;0;0;0;4016
4528;RPT004528;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\STI\FEVEREIRO\;E-029-STI.pdf;Filiacao, Nome;5;0,00033;17;19927
4530;RPT004530;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\ALARDO\ANTERIORES\;LISTA TELEFÓNICA DE PESSOAL STI - ACT 29MAR16.pdf;Profissao, Telemovel, Telefone, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0,00026;878;16034
4532;RPT004532;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Civis\Ass. Tec. Inês Azevedo\Baixas\2012\Junta S. Naval\;Regressa a 14FEV11.pdf;Profissao, Data, Nome, DesignacaoCP;2;0,00013;24;1209
4534;RPT004534;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\SAJ ETI Silva Damiaes\Apresentacao\;FICHA DE INDIVIDUAL STI.pdf;Habilitacao, Profissao, Telemovel, Telefone, CPostal, EMAIL, Nome, DesignacaoCP, EstadoCivil;2;0,00013;25;2577
4536;RPT004536;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\DESPACHOS\SSTI\;SSTI despacho nº13-11-1.pdf;;0;0;0;4986
4538;RPT004538;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\AVALIAÇÕES\Avaliações\2016\AVALIAÇÕES.2016\Folhas de Avaliação_DAGI\DIR DAGI\;CTEN N. MIRANDA.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;26;16161
4540;RPT004540;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Notas-2012\CONTRATOS\;PRORROGAÇÃO EM REGIME CONTRATO  Sargentos-Lello-1.doc;Nome, DesignacaoCP;2;0,00007;13;367
4542;RPT004542;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\1TEN EN-AEL SANTOS VELOSO\GUIAS FÉRIAS\2014\;26 a 31MAI14.xlsx;CPostal, DesignacaoCP, Nome;2;0,00013;10;1817
4544;RPT004544;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Oficiais\CFR SEP Furtado Martins\Férias\2015\;22MAI15.pdf;Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;14;2754
4546;RPT004546;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DITIC\SETEMBRO\;E-001-DITIC.pdf;Filiacao, Nome, DesignacaoCP;5;0,00033;7;27823
4548;RPT004548;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\DECLARAÇÕES\PRESTAR SERVIÇO EM UNIDADES NAVAIS\;Declaração Prestar Serviço Margem Norte peguinho.doc;Nome, DesignacaoCP;2;0,00007;9;251
4550;RPT004550;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ABONOS\DITIC\;JANEIRO 12.xls;Nome, DesignacaoCP;2;0,00013;4;15348
4552;RPT004552;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\GUIAS 2012\GUIAS DE MARCHA M130\GUIAS DITIC-CE PARA DITIC\;008-M130_SAJ ETC SANTOS.xls;Profissao, Nome;2;0,00013;23;4035
4554;RPT004554;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\SSTI\ALARDO\PRAÇAS\Cab AD Santos Jorge\;Proposta Louvor cabo Jorge.xlsx;Profissao, Nome, DesignacaoCP;2;0,00007;11;786
4556;RPT004556;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ARQUIVO DAGI\2012\Julho\Entradas\;Nota nº 53.pdf;;0;0;0;4855
4558;RPT004558;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\CFR SEP Sempiterno Ribeiro\Guias 129_130\;M129 ETNA DFG 11MAR15.pdf;Data, Nome, DesignacaoCP;2;0,00013;10;4207
4560;RPT004560;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\2SSAR PIN Cardoso Lello\Guias 129_130\;treino UAICM 02 NOV.xls;Nome, DesignacaoCP;2;0,00013;8;2770
4562;RPT004562;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2013\NOTAS-2013\;NOTA_246-2013-DSAFC-Enviar Ajudas de Custo-CZMAÇORES.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00007;15;890
4564;RPT004564;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN EN-AEL ROCHA ROBOREDO\Notas\;NOTA_98 Alteração de Morada.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00007;15;754
4566;RPT004566;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\CTEN AN Cavaco da Silva\Credenciação\;Declaracao_de_Responsabilidade - NATO -SECRET.doc;Filiacao, Profissao, Nome, DesignacaoCP;5;0,00033;11;1373
4568;RPT004568;docx;\\sti-srv-01\STI\Servicos Partilhados\2018\ESCALAS ETIR\Escalas das Seccoes ETIR recebidas\ETIR - T\CABULAS\;mails enviados.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00007;13;629
4570;RPT004570;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\1SAR ETS Soares Barros\;memo nº33-2012 -ESCALAS UAICM -Alteração Férias.doc;Profissao, Data, DesignacaoCP, Nome;2;0,00007;13;522
4572;RPT004572;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\CAB A Hermenegildo\Saúde\Dispensas Médicas\;Dispensa médica.pdf;;0;0;0;1477
4574;RPT004574;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\CAB E ESTANISLAU\;NOTA DITIC-AJUDAS DE CUSTO- PORTIMÃO - SAR E BAIÃO - CAB E ESTANISLAU.docx;Profissao, Morada, CPostal, Data, EMAIL, Nome, DesignacaoCP;2;0,00013;15;1215
4576;RPT004576;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\1MAR MS Machado Charruadas\PUA\;FICHA INDIVIDUAL SSTI.pdf;Nome;1;0,00007;1;2532
4578;RPT004578;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\1SAR E Baião\Guias\M129\;M129 - ETNA-25 a 29MAI15.pdf;Data, Nome, DesignacaoCP;2;0,00013;14;4209
4580;RPT004580;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\CMG EMQ Santos Coelho\Férias\2012\;10FEV12.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;204;88274
4582;RPT004582;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\CIVIS - LEGISLACAO\;Código do Trabalho (9ª alteração).pdf;Profissao, Crime, Nome, DesignacaoCP;5;0,00033;12;5577
4584;RPT004584;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\ORDENS\;ODU STI - 04-15.docx;Filiacao, Profissao, Genero, Data, Nome, DesignacaoCP;5;0,00033;77;14964
4586;RPT004586;pdf;\\sti-srv-01\STI\Servicos Partilhados\Portal Intranet - STI\Escalas\Esc Of UAICM\Adjuntos de permanência\2015\;Adjuntos de permanência abril 2015 (ALT2).pdf;;0;0;0;2930
4588;RPT004588;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\1TEN STP Pratas Quaresma\Notas\;NOTA ENVIAR ASSENTO DE NASCIMENTOl-DSP-RO.doc;Profissao, Nome, DesignacaoCP;2;0,00013;15;1050
4590;RPT004590;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Entradas\STI\ABRIL\;E-002-SSTI.pdf;Nome, DesignacaoCP;2;0,00013;5;16492
4592;RPT004592;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2006\ORDENS\ODU06\;Ordem 06 06.doc;Data, Nome, DesignacaoCP;2;0,00013;31;2796
4594;RPT004594;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ORDENS\ODU-SSTI\;ODU SSTI 44-12.docx;Filiacao, Habilitacao, Profissao, Morada, Data, EMAIL, Nome, DesignacaoCP;5;0,00033;52;3945
4596;RPT004596;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\CABO E Reis Lima\Guias 129_130\2010\;Share Point Server_1.pdf;;0;0;0;4370
4598;RPT004598;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Saidas\DAGI\;S-049-DAGI.pdf;Profissao, CPostal, Data, Nome, DesignacaoCP;2;0,00013;14;5128
